"replicate","p_value","mean_diff","CI_lower","CI_upper","median_diff","CI_median_lower","CI_median_upper","log_ratio","CI_log_lower","CI_log_upper"
353,0.641,-0.0502919388781989,-0.533209523768826,0.877229044535761,-0.111103437694047,-0.533209523768826,0.877229044535761,-0.857122811483939,-5.64043454087801,2.12290549796806
241,0.095,0.102615035264417,-0.437527407280422,1.22853297232095,0.0174823601453522,-0.437527407280422,1.22853297232095,-0.0764515293643405,-4.21809045678842,2.7208027168022
456,0.8145,0.308972910042469,-0.375808868261096,1.82410606462175,0.168774213956336,-0.375808868261096,1.82410606462175,0.551889630718489,-1.95213277679949,2.9180853424436
385,0.7675,0.478320460401679,-0.310033670650944,2.31914731226259,0.30393737582405,-0.310033670650944,2.31914731226259,0.831835289213566,-1.20757835851773,2.8907003733825
342,0.2255,-0.376697817631271,-0.801046802633204,0.202058527323177,-0.393824885295355,-0.801046802633204,0.202058527323177,-2.61568461604086,-8.41428156518223,0.440747387650504
227,0.8845,-0.155836044745073,-0.627416627632673,0.725797725476607,-0.218481053495849,-0.627416627632673,0.725797725476607,-1.31216641499903,-6.28658481195719,1.26624024256631
249,0.158,0.148886049428151,-0.503178700565256,1.52351554589878,0.0335297272175336,-0.503178700565256,1.52351554589878,-0.0405800549466344,-3.1368568280684,2.07562382165297
455,0.042,0.112502398006839,-0.461926284235047,1.32344755896492,0.00659644391910325,-0.461926284235047,1.32344755896492,-0.131638445889511,-3.65242615462792,2.08035866014275
289,0.3935,0.268113412681707,-0.547238942531934,2.24777672736134,0.0908937963218771,-0.547238942531934,2.24777672736134,0.132251050844647,-2.36479323598603,2.15759253734144
373,0.5245,0.695196993359206,-0.268319982613192,3.10936080718545,0.45083983850028,-0.268319982613192,3.10936080718545,0.918681873886763,-0.781801868723282,2.69580370724215
435,0.1505,0.861455896884298,-0.0504089239296801,3.23513830561461,0.63199846842769,-0.0504089239296801,3.23513830561461,1.69607870867522,-0.17536283928898,4.19784911757651
