"replicate","p_value","mean_diff","CI_lower","CI_upper","median_diff","CI_median_lower","CI_median_upper","log_ratio","CI_log_lower","CI_log_upper"
226,0.8315,-0.148242866004279,-0.562966890923193,0.498068039620243,-0.179904664469409,-0.562966890923193,0.498068039620243,-0.782700006021457,-2.87845756136228,1.02891697222905
246,0.7005,0.415065920684567,-0.268130550339959,1.8852071167003,0.282418586318319,-0.268130550339959,1.8852071167003,0.844626001236479,-0.992374662336414,3.02374080785183
14,0.266,0.324683417697305,-0.0714862829705534,1.26793338891342,0.241139259805287,-0.0714862829705534,1.26793338891342,2.34476506144813,-0.483671010057289,7.68660255439626
13,0.881,0.387356019067176,-0.453253927671855,2.11992349678417,0.229678561113216,-0.453253927671855,2.11992349678417,0.481569009487436,-1.48059285288104,2.24739883438936
168,0.1205,0.447386438153884,-0.0119187912740423,1.59810898630993,0.334945863143487,-0.0119187912740423,1.59810898630993,2.00857839783919,-0.0504688212862275,6.56626127529266
225,0.8355,0.283458841574823,-0.29438763199141,1.52898808040324,0.152072546003365,-0.29438763199141,1.52898808040324,0.454635280170925,-1.0179976954198,2.14551545040775
350,0.3215,0.00679021989435782,-0.430764966334642,0.7202620030244,-0.042089205592524,-0.430764966334642,0.7202620030244,-0.170415799054313,-2.18155520462823,2.06805158984563
224,0.858,0.349532523334063,-0.395284693773644,1.99763697729617,0.196054737267036,-0.395284693773644,1.99763697729617,0.429630480991147,-1.10466632021252,2.0318688318215
165,0.562,-0.0432840004517669,-0.318749264190437,0.253560125983039,-0.0396585721922942,-0.318749264190437,0.253560125983039,-0.72198937148737,-6.39348180271438,4.64308867374242
373,0.3835,0.19123361352581,-0.459106916040828,1.67159507716144,0.0727195185956589,-0.459106916040828,1.67159507716144,0.198376312155808,-2.52187583770306,2.50959920323534
349,0.4885,0.388183411445787,-0.15172159464594,1.59520469368843,0.273770414319557,-0.15172159464594,1.59520469368843,1.17709141942266,-0.638832645035247,4.07637651258593
362,0.2415,-0.299516031419027,-0.663848582825472,0.150686842827057,-0.313121827988447,-0.663848582825472,0.150686842827057,-2.72608787976051,-8.63883510971012,0.514337103431277
166,0.299,0.12756957493035,-0.413349396158189,1.14938340896538,0.0470866922935675,-0.413349396158189,1.14938340896538,0.191048492297128,-1.74355845630345,2.12519077894557
346,0.912,0.19014093451403,-0.22020561486561,0.955334393344445,0.136256151027898,-0.22020561486561,0.955334393344445,1.115412261528,-1.26157496601946,5.75424414375687
351,0.9145,-0.153019242297045,-0.645589669533439,0.637656791755948,-0.197507163852737,-0.645589669533439,0.637656791755948,-0.842572998824177,-3.46102782632604,1.20131172140044
376,0.2125,0.0029164144802565,-0.355569202484275,0.541790642907199,-0.0225118882256478,-0.355569202484275,0.541790642907199,-0.07799178575919,-3.3019666242543,3.91843439568637
228,0.238,0.0100510460998652,-0.317673891972322,0.569567088257343,-0.021836347973136,-0.317673891972322,0.569567088257343,-0.397617062208176,-6.47454879544152,5.35177589432701
193,0.593,-0.0431383314735362,-0.557545855905392,0.892498058045519,-0.104933720091561,-0.557545855905392,0.892498058045519,-0.566738714340515,-4.23226048634055,1.76507029572314
371,0.732,-0.0623173097441105,-0.569020929312021,0.893665157995496,-0.130972104305502,-0.569020929312021,0.893665157995496,-0.352629312980547,-1.86597614955271,1.21504054606522
195,0.466,-0.288803130724674,-0.745351316085554,0.295139657218387,-0.308639401019782,-0.745351316085554,0.295139657218387,-1.64046946700689,-6.06432685435958,0.729607377360826
213,0.733,0.296688718074808,-0.244299364800859,1.34633789716368,0.216894613227951,-0.244299364800859,1.34633789716368,1.42189089819985,-1.52453563516111,6.31197005280924
352,0.444,0.0987939385631965,-0.362051241873903,0.856679663171492,0.0614353800612324,-0.362051241873903,0.856679663171492,0.455849076239849,-3.43627181034414,4.94690289866895
372,0.816,0.340027151227273,-0.488978038818288,1.97013326592719,0.205087859024059,-0.488978038818288,1.97013326592719,0.423018592842179,-2.02845632531654,2.40087478752845
348,0.338,0.161818358899823,-0.373915098591874,1.26844340449808,0.0539652695159945,-0.373915098591874,1.26844340449808,0.295411559935989,-3.31227421090034,4.04046693761928
354,0.732,-0.161296633508566,-0.53375257802662,0.382330148380894,-0.189040952881664,-0.53375257802662,0.382330148380894,-1.3892886854635,-6.00922466552089,1.16879482217403
298,0.148,0.0321661940606836,-0.426965386114801,0.813720267956133,-0.0216437958471582,-0.426965386114801,0.813720267956133,-0.0646405844234831,-1.72196334025584,1.69829682110607
239,0.052,0.0756246885979084,-0.472499592206156,1.15533161707828,-0.00775635571510372,-0.472499592206156,1.15533161707828,-0.0267660206271674,-1.87091669505961,1.81295553892803
297,0.1625,0.0614296255175992,-0.503174955623154,1.23499935604731,-0.0277117237219986,-0.503174955623154,1.23499935604731,-0.0867595217348269,-1.80860828748377,1.62646568480334
236,0.0545,0.694431442027961,0.0601297415944321,2.2551579101398,0.54473855119146,0.0601297415944321,2.2551579101398,2.97590818691864,0.263402859412761,8.22418229874624
197,0.7005,-0.0704836980411483,-0.648866214694036,1.03517141816326,-0.152540346311036,-0.648866214694036,1.03517141816326,-0.559781272092133,-3.21907025235279,1.33915631055357
378,0.8725,0.417873990292531,-0.445882632276177,2.434014206762,0.243403764244239,-0.445882632276177,2.434014206762,0.424125054113486,-1.0944553197745,1.93628568314716
216,0.668,0.302605796547683,-0.177496096895485,1.36516368556527,0.204871202344871,-0.177496096895485,1.36516368556527,0.856439557417261,-0.708225705330589,3.14113893676909
214,0.444,-0.00476059754223778,-0.541312991554873,1.00857669842959,-0.0823882348500778,-0.541312991554873,1.00857669842959,-0.300430160890084,-2.33147395419209,1.49416435065122
194,0.611,0.451894880343566,-0.268787013009363,1.95660790540935,0.318804573789068,-0.268787013009363,1.95660790540935,1.13342061123292,-1.13999856142727,4.24333683535532
366,0.1085,0.173955541858127,-0.631186065536835,1.83875876198921,0.0283983118451717,-0.631186065536835,1.83875876198921,0.0266260550053758,-1.80643457454028,1.63413296423676
198,0.8525,-0.101710774553134,-0.581132274718006,0.702006473402092,-0.148516630800264,-0.581132274718006,0.702006473402092,-0.89007664523762,-5.01222456929735,1.57220130247166
212,0.7585,-0.0734811174791425,-0.482354410852747,0.552862654514545,-0.105677427808132,-0.482354410852747,0.552862654514545,-0.37459627172227,-2.2791902819812,1.70531619444145
347,0.0854999999999999,0.133300061550106,-0.613355454222021,1.51354164284807,0.0195806443438751,-0.613355454222021,1.51354164284807,-0.0956434592536824,-3.18764734037428,1.97121806729324
192,0.185,0.106412132068895,-0.461346876430175,1.11000193359195,0.0316587780949265,-0.461346876430175,1.11000193359195,0.115944958876443,-1.95610065303534,2.16833237534267
380,0.2315,0.545815778093863,-0.0871746204774168,1.97677273239955,0.386435305015241,-0.0871746204774168,1.97677273239955,1.6184166141579,-0.341442700305241,5.28487064277596
