"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
356,0.0666944202892814,0.773226773226773,0.227772227772228,0.441
352,0.0671296864002915,0.724275724275724,0.276723276723277,0.504
363,-0.033352746608437,0.998001998001998,0.002997002997003,0.055
351,0.13243150724717,0.447552447552448,0.553446553446553,0.994
353,0.0404965191923606,0.844155844155844,0.156843156843157,0.305
355,0.314337624689523,0.0669330669330669,0.934065934065934,0.07
359,0.152077132636738,0.358641358641359,0.642357642357642,0.846
360,0.148048820163549,0.391608391608392,0.609390609390609,0.868
358,0.221676968601187,0.176823176823177,0.824175824175824,0.347
396,0.115435647092761,0.514485514485514,0.486513486513487,0.842
387,0.135605838128732,0.503496503496504,0.497502497502497,0.927
395,0.0612560213692996,0.769230769230769,0.231768231768232,0.458
399,0.113700054986904,0.554445554445554,0.446553446553447,0.841
393,0.216174065143849,0.184815184815185,0.816183816183816,0.388
397,0.160970958479734,0.365634365634366,0.635364635364635,0.821
398,0.138286341437845,0.466533466533467,0.534465534465534,0.968
391,0.0637918108147888,0.772227772227772,0.228771228771229,0.435
389,0.203371594637297,0.263736263736264,0.737262737262737,0.513
392,0.113731694785436,0.531468531468531,0.46953046953047,0.818
394,0.117636005539326,0.548451548451548,0.452547452547453,0.857
382,0.256014941288007,0.124875124875125,0.876123876123876,0.198
386,0.225935258974675,0.163836163836164,0.837162837162837,0.297
384,0.127195399128504,0.468531468531469,0.532467532467532,0.932
378,0.0885464097848996,0.676323676323676,0.324675324675325,0.583
377,0.0555116730458271,0.769230769230769,0.231768231768232,0.392
383,0.0858921421625812,0.651348651348651,0.34965034965035,0.632
385,0.119902787399476,0.519480519480519,0.481518481518482,0.869
381,0.0802270967253214,0.676323676323676,0.324675324675325,0.574
380,0.171362097668888,0.295704295704296,0.705294705294705,0.708
379,0.0168206451335337,0.948051948051948,0.0529470529470529,0.144
371,0.255815355066529,0.102897102897103,0.898101898101898,0.158
373,0.135557717777354,0.422577422577423,0.578421578421578,0.971
375,0.0468568378232657,0.826173826173826,0.174825174825175,0.338
376,0.307970904811372,0.0839160839160839,0.917082917082917,0.087
370,0.0456937006305869,0.829170829170829,0.171828171828172,0.366
372,6.28404413348209e-06,0.949050949050949,0.051948051948052,0.132
374,0.301802390237476,0.0789210789210789,0.922077922077922,0.089
