"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
367,0.241987309470003,0.44955044955045,0.551448551448551,0.955
385,0.1682619270253,0.693306693306693,0.307692307692308,0.579
374,0.144735356988583,0.705294705294705,0.295704295704296,0.537
370,0.700969316689517,0.003996003996004,0.997002997002997,0.003
378,0.306090012773928,0.218781218781219,0.782217782217782,0.518
366,0.324842626537179,0.210789210789211,0.79020979020979,0.493
384,0.106276543648038,0.836163836163836,0.164835164835165,0.292
368,0.135404260675195,0.795204795204795,0.205794205794206,0.38
371,0.297480125757904,0.246753246753247,0.754245754245754,0.583
375,0.061835288244525,0.945054945054945,0.0559440559440559,0.151
379,0.270911804294481,0.363636363636364,0.637362637362637,0.782
369,0.0951420073786905,0.879120879120879,0.121878121878122,0.235
365,0.158361877451395,0.676323676323676,0.324675324675325,0.55
393,0.340504693244955,0.160839160839161,0.84015984015984,0.318
388,0.0619177094019028,0.945054945054945,0.0559440559440559,0.126
386,0.207737125255947,0.537462537462537,0.463536463536464,0.837
395,0.314208147249724,0.246753246753247,0.754245754245754,0.517
394,0.266347815109312,0.363636363636364,0.637362637362637,0.83
390,0.329896653854633,0.184815184815185,0.816183816183816,0.409
387,0.411761496636822,0.0669330669330669,0.934065934065934,0.138
391,0.26676721939306,0.373626373626374,0.627372627372627,0.824
396,0.407084509903885,0.0679320679320679,0.933066933066933,0.122
392,0.10941336335138,0.837162837162837,0.163836163836164,0.305
389,0.209307035187737,0.535464535464535,0.465534465534466,0.875
432,0.0606861339738894,0.947052947052947,0.0539460539460539,0.105
419,0.0220506485582107,0.988011988011988,0.012987012987013,0.048
418,0.368268043709358,0.185814185814186,0.815184815184815,0.358
435,0.223585576289619,0.497502497502497,0.503496503496504,0.924
421,0.313527673688303,0.232767232767233,0.768231768231768,0.513
420,0.246541096093443,0.391608391608392,0.609390609390609,0.907
411,0.33032152949891,0.17982017982018,0.821178821178821,0.42
406,0.233379829873252,0.454545454545455,0.546453546453546,0.998
412,0.109314190376269,0.843156843156843,0.157842157842158,0.301
410,0.310941363939013,0.230769230769231,0.77022977022977,0.54
433,0.145105331729257,0.745254745254745,0.255744255744256,0.463
